#node1,node2,rmsd_score
CENPF,NHERF1,46.59911646330788
CENPF,DDX21,97.41580854319751
CENPF,DCAKD,52.66736598781164
CENPF,YIF1A,48.60401370366198
CENPF,FKBP15,105.72408930347274
CENPF,PIGS,81.02162545199415
CENPF,FBN2,96.46177405039028
CENPF,GGCX,58.40088705363233
CENPF,ATE1,81.24038439504027
CENPF,ERLEC1,62.15345610646394
CENPF,THTPA,58.01427673360367
CENPF,UBXN8,34.03555702893125
CENPF,SDF2,50.10512220120303
CENPF,TMED5,57.96750709524298
CENPF,BZW2,63.41639967502413
CENPF,ERGIC1,56.96209174618176
CENPF,AP3B1,106.01890649073164
CENPF,RAP1GDS1,51.192090454655
CENPF,NDUFAF1,51.43637371273659
CENPF,DNMT1,99.2217147379889
CENPF,ANO6,103.18625339701724
CENPF,GIGYF2,48.50906374157653
CENPF,MRPS5,58.27554575288437
CENPF,PRKAR2B,95.58115054185848
CENPF,FKBP10,84.50997282989145
CENPF,TMEM39B,21.80219748823034
CENPF,TOR1A,50.38962623780893
CENPF,ERO1B,70.05242991390645
CENPF,RNF41,46.91003584851908
CENPF,RAB14,55.55044449973684
CENPF,CNTRL,106.32880530123184
CENPF,LARP7,94.94352153231476
CENPF,SCAP,116.4952453585978
CENPF,AAR2,54.1523970487082
CENPF,GTF2F2,85.08268937164925
CENPF,HS2ST1,95.70924055936898
CENPF,GRPEL1,41.23666566444284
CENPF,PRRC2B,99.70220800449827
PKP2,DNAJC11,43.9168446652281
PKP2,TIMM10B,42.756385926432905
PKP2,TOMM70,42.71213078242516
PKP2,MTARC1,52.75302092368641
PKP2,SUN2,59.549546148926176
PKP2,IMPDH2,42.28404960279051
PKP2,NDUFB9,34.902464215501176
PKP2,CYB5B,38.256131573592015
PKP2,INHBE,46.95075123117603
PKP2,PABPC4,55.67900239483863
PKP2,NLRX1,39.926955185459086
PKP2,PMPCA,42.33247457421309
PKP2,C1orf50,40.903988763167085
PKP2,PDE4DIP,68.49905451162249
PKP2,GNB1,43.12706711591056
PKP2,GOLGA7,32.39415306699218
PKP2,NEK9,42.93217795469437
MOGS,TIMM9,19.520369496491146
MOGS,GFER,31.940992612393668
MOGS,RAB2A,34.813234720881866
MOGS,CEP350,75.4202019470131
MOGS,NUP58,47.86518109275335
MOGS,NPC2,35.38995589160205
MOGS,MFGE8,31.75723179400609
MOGS,POLA1,36.62182454231738
MOGS,CCDC86,49.87442974408323
MOGS,UGGT2,39.34138572212444
MOGS,NOL10,42.47084857127832
MOGS,REEP5,29.012558798361194
MOGS,MOV10,33.15415266009047
MOGS,FYCO1,73.45735133475137
MOGS,GPAA1,32.86495868096233
MOGS,IDE,31.66568432953355
MOGS,FASTKD5,29.1567970192627
MOGS,BCS1L,32.17677785410408
MOGS,SIL1,38.11038154406298
MOGS,SBNO1,41.38999921824183
MOGS,CHMP2A,28.08149108295748
MOGS,TLE3,47.04035837152675
MOGS,GRIPAP1,41.48903987331975
MOGS,RAB18,34.35554438562837
MOGS,UPF1,36.88749973827544
MOGS,RIPK1,40.46656545121184
MOGS,STOM,34.90533151344577
MOGS,ACAD9,32.18542890927714
MOGS,NUP98,55.23177654470749
MOGS,CUL2,42.60336303338285
MOGS,JAKMIP1,41.781585431408416
MOGS,SRP54,31.93181089244812
MOGS,GNG5,19.851348754152955
MOGS,NUP88,41.97933376284211
MOGS,OS9,42.08312568197007
MOGS,SNIP1,46.76381534550957
MOGS,ITGB1,30.814336396178668
MOGS,PTGES2,26.792172497124334
MOGS,DDX10,38.10793961478807
MOGS,ARF6,31.497666587880868
MOGS,RPL36,27.376059802462645
MOGS,GCC1,96.09855565425669
MOGS,NSD2,47.62315910300845
MOGS,CSNK2B,41.781585431408416
MOGS,G3BP1,44.51920668467052
MOGS,USP54,34.68127596029436
MOGS,PRKACA,32.71784581573311
MOGS,ERMP1,32.29732211237414
MOGS,MDN1,41.52162965083616
MOGS,NUP62,47.39130893011069
MOGS,MARK1,45.2992790138332
MOGS,GDF15,27.13887126144307
MOGS,RIDA,30.08158978108843
MOGS,FAR2,32.93077497950124
MOGS,NGLY1,36.75135879728033
MOGS,ARL6IP6,32.25726740133556
MOGS,FAM98A,43.38888315214728
MOGS,TBKBP1,52.098249626974514
MOGS,MARK3,40.257971809127845
MOGS,VPS39,46.68068454461103
MOGS,VPS11,43.16021638280171
MOGS,FOXRED2,32.05928526559926
MOGS,GCC2,75.56466754962925
MOGS,G3BP2,46.22905108965296
MOGS,TBK1,38.71191493806728
MOGS,TLE5,37.0401306802104
MOGS,ABCC1,43.29034984186736
MOGS,RBX1,30.36896700858658
MOGS,MARK2,45.43936584750585
MOGS,PUSL1,31.499104887987126
MOGS,GPX1,20.4328281888264
MOGS,UBAP2L,57.67926842234471
MOGS,HOOK1,113.22156989222422
MOGS,CYB5R3,29.929656065226037
MOGS,POFUT1,32.91898188898018
MOGS,CIT,35.62812993578227
MOGS,POGLUT2,33.13233381177596
MOGS,TIMM8B,29.96920642527295
MOGS,DCAF7,29.84611872407307
MOGS,RDX,45.20122184800646
MOGS,ZC3H7A,41.550981789156296
MOGS,ERC1,37.7405189785522
MOGS,MRPS2,43.52641471588385
MOGS,PLAT,30.82087642076484
MOGS,FBN1,56.21771733896445
MOGS,STC2,35.02808770065812
MOGS,POGLUT3,32.87050638195486
MOGS,LARP1,49.88742447322219
MOGS,MEPCE,38.34814498239782
MOGS,MRPS25,31.61821551173253
MOGS,ACSL3,29.93519936995034
MOGS,MRPS27,35.91585738962005
MOGS,PLEKHA5,28.135462469069477
MOGS,SLC25A21,33.68838386085622
MOGS,SCARB1,31.93064261648217
MOGS,AASS,35.82706310604492
MOGS,PTBP2,32.57672873521918
MOGS,RAB10,34.81356070009022
MOGS,LOX,34.54782347613756
MOGS,HECTD1,36.15723130429272
MOGS,HSBP1,23.837527118660503
MOGS,CLIP4,35.29042106933679
MOGS,CRTC3,53.96300747286868
MOGS,NHERF1,35.64230990214661
MOGS,DDX21,41.48133774482535
MOGS,DCAKD,32.77699486612173
MOGS,YIF1A,26.744521570106585
MOGS,FKBP15,80.56521556476798
MOGS,PIGS,35.79773754167022
MOGS,FBN2,55.66801707245352
MOGS,GGCX,33.97094796067715
MOGS,ATE1,34.64174431877049
MOGS,ERLEC1,32.8572469485629
MOGS,THTPA,33.40343260511594
MOGS,UBXN8,27.52642994466513
MOGS,SDF2,36.18977923424579
MOGS,TMED5,37.44875064947869
MOGS,BZW2,35.944194941984904
MOGS,ERGIC1,36.14875872544254
MOGS,AP3B1,44.20060233854572
MOGS,RAP1GDS1,33.78197768219423
MOGS,NDUFAF1,33.41782906287169
MOGS,DNMT1,42.36805924019139
MOGS,ANO6,34.241236286467455
MOGS,GIGYF2,27.550822981062744
MOGS,MRPS5,38.02672083945654
MOGS,PRKAR2B,54.41132728207067
MOGS,FKBP10,49.75543552010836
MOGS,TMEM39B,20.88719914299796
MOGS,TOR1A,28.242151065441163
MOGS,ERO1B,31.80401483025201
MOGS,RNF41,35.83579280460402
MOGS,RAB14,35.60365035840604
MOGS,CNTRL,70.71321062211781
MOGS,LARP7,44.192965762882
MOGS,SCAP,48.57998166631633
MOGS,AAR2,31.535239688984504
MOGS,GTF2F2,46.44962233466632
MOGS,HS2ST1,35.790297267939714
MOGS,GRPEL1,27.532959504528183
MOGS,PRRC2B,58.74759767474695
MOGS,SRP72,42.56198568964658
MOGS,RBM28,43.14005257689168
MOGS,RRP9,30.568300063363942
MOGS,TRIM59,52.46747106082772
MOGS,SAAL1,33.22834834495345
MOGS,NINL,64.45049929682669
MOGS,MAT2B,29.371733769247864
MOGS,SMOC1,34.03479236339302
MOGS,RAE1,37.64708280262813
MOGS,FAM162A,28.44711586243291
MOGS,TARS2,38.83649638012061
MOGS,NDUFAF2,30.448922332916283
MOGS,PRKAR2A,33.41111030957009
MOGS,SEPSECS,33.54660618375316
MOGS,GGH,33.052734186475625
MOGS,RAB1A,35.39640736338971
MOGS,NPTX1,31.833443931369423
MOGS,NUP54,43.77019222738922
MOGS,CSNK2A2,27.88246437176682
MOGS,EMC1,30.703925507052983
MOGS,ALG11,32.35247631226241
MOGS,DPY19L1,35.38495630362187
MOGS,PPIL3,34.057516913052254
MOGS,GOLGA3,29.633187105197592
MOGS,TUBGCP2,37.27242716971921
MOGS,CSDE1,49.9829031435433
MOGS,EXOSC3,31.44200685697866
MOGS,PRIM2,36.62182454231738
MOGS,ELOC,28.747968102304736
MOGS,ELOB,28.945686857070605
MOGS,EXOSC2,33.87794436523232
MOGS,PPT1,29.171847774352926
MOGS,PABPC1,18.44593369309812
MOGS,ZNF503,52.00210226274069
MOGS,FAM8A1,34.849959850608066
MOGS,TUBGCP3,39.21893285722789
MOGS,GOLGA2,38.98208035934375
MOGS,HYOU1,40.863481121055216
MOGS,WFS1,39.911850426985765
MOGS,MIB1,34.79641652938917
MOGS,PLEKHF2,41.862934657233886
MOGS,SLC30A6,39.517433909877255
MOGS,HS6ST2,42.45264837977136
MOGS,TAPT1,37.672959164443874
MOGS,MTCH1,33.85505210848335
MOGS,TBCA,24.9190776055879
MOGS,CEP112,106.21355696150748
MOGS,NIN,64.91524267060427
MOGS,PRIM1,36.62182454231738
MOGS,ATP6V1A,33.61786215448642
MOGS,USP13,36.81314010578387
MOGS,CHPF,33.95750911474045
MOGS,ECSIT,36.96989500575256
MOGS,ALG8,31.53685644285496
MOGS,SLC30A7,38.34656705186102
MOGS,MPHOSPH10,25.449364605288338
MOGS,MYCBP2,43.82348457903955
MOGS,PCNT,86.04158915211819
MOGS,AATF,39.50499241531511
MOGS,DCTPP1,33.364995903392185
MOGS,EXOSC5,27.77709066485864
MOGS,FBXL12,57.41217526615099
MOGS,EIF4E2,60.771535996369714
MOGS,HMOX1,37.61724635769748
MOGS,COL6A1,35.30041998334308
MOGS,PMPCB,30.062346487011368
MOGS,EIF4H,41.91164150397946
MOGS,RAB7A,32.40576422168412
MOGS,ATP6AP1,38.33595965037242
MOGS,ATP5MG,24.96818427895675
MOGS,CWC27,41.64785579942676
MOGS,MIPOL1,36.76324154404464
MOGS,BCKDK,30.65871692015165
MOGS,COLGALT1,35.532253148333105
MOGS,F2RL1,35.57487460286812
MOGS,DNAJC11,30.83713926148051
MOGS,TIMM10B,31.5988482630183
MOGS,TOMM70,37.99700981044133
MOGS,MTARC1,31.59780317989075
MOGS,SUN2,49.66937155402843
MOGS,IMPDH2,26.252776005374745
MOGS,NDUFB9,28.28156403943533
MOGS,CYB5B,35.51952488586311
MOGS,INHBE,34.98063796081113
MOGS,PABPC4,40.30434456740774
MOGS,NLRX1,33.369797286346
MOGS,PMPCA,30.445604207853417
MOGS,C1orf50,26.20644277873644
MOGS,PDE4DIP,59.28483856464337
MOGS,GNB1,28.409774608812324
MOGS,GOLGA7,29.633187105197592
MOGS,NEK9,35.691697576819294
TIMM9,GFER,26.543213850419743
TIMM9,RAB2A,20.510430894289176
TIMM9,CEP350,26.19594011898162
TIMM9,NUP58,30.77150322270082
TIMM9,NPC2,22.930378149277
TIMM9,MFGE8,23.29398494645999
TIMM9,POLA1,19.093318367863663
TIMM9,CCDC86,31.162068037243028
TIMM9,UGGT2,23.28821114958972
TIMM9,NOL10,18.178074277669232
TIMM9,REEP5,14.43959747350934
TIMM9,MOV10,18.168600348345645
TIMM9,FYCO1,17.771068426481545
TIMM9,GPAA1,25.76843453296032
TIMM9,IDE,23.16770728630906
TIMM9,FASTKD5,21.311880101082437
TIMM9,BCS1L,22.812333357193005
TIMM9,SIL1,28.099445802876875
TIMM9,SBNO1,29.931566731201627
TIMM9,CHMP2A,20.23839041070669
TIMM9,TLE3,21.401047628490847
TIMM9,GRIPAP1,26.66968341250413
TIMM9,RAB18,20.486804583817936
TIMM9,UPF1,33.90522962195171
TIMM9,RIPK1,21.26664136307833
TIMM9,STOM,19.52473686438812
TIMM9,ACAD9,16.90954101106462
TIMM9,NUP98,34.85196120740351
TIMM9,CUL2,18.48013070955771
TIMM9,JAKMIP1,33.450432911367564
TIMM9,SRP54,19.093907265220384
TIMM9,GNG5,18.995117492288323
TIMM9,NUP88,14.525557021855224
TIMM9,OS9,22.66539256731664
TIMM9,SNIP1,24.399411342202846
TIMM9,ITGB1,26.238680427820665
TIMM9,PTGES2,22.972076658228584
TIMM9,DDX10,24.794029638361756
TIMM9,ARF6,19.412534960960183
TIMM9,RPL36,19.00314152551587
TIMM9,GCC1,27.401456145776585
TIMM9,NSD2,36.17919368916996
TIMM9,CSNK2B,33.450432911367564
TIMM9,G3BP1,20.447123330287035
TIMM9,USP54,19.824245456692093
TIMM9,PRKACA,22.44782747608303
TIMM9,ERMP1,26.9940080841836
TIMM9,MDN1,18.394262899910792
TIMM9,NUP62,26.819637497985383
TIMM9,MARK1,21.308052611797663
TIMM9,GDF15,23.54303554394782
TIMM9,RIDA,19.350532114871875
TIMM9,FAR2,21.43002997743721
TIMM9,NGLY1,19.16443380525535
TIMM9,ARL6IP6,21.151942267008238
TIMM9,FAM98A,18.3478220416661
TIMM9,TBKBP1,15.745770561241333
TIMM9,MARK3,21.161851574059625
TIMM9,VPS39,21.8012932228806
TIMM9,VPS11,17.805640022919803
TIMM9,FOXRED2,28.32135058288577
TIMM9,GCC2,21.79679769039158
TIMM9,G3BP2,20.577425382600502
TIMM9,TBK1,21.52960357705812
TIMM9,TLE5,25.8266847581274
TIMM9,ABCC1,19.67912377877056
TIMM9,RBX1,27.67884447094759
TIMM9,MARK2,23.60581884331877
TIMM9,PUSL1,19.24871323096785
TIMM9,GPX1,13.346180698488682
TIMM9,UBAP2L,21.580406463888043
TIMM9,HOOK1,19.92066243966773
TIMM9,CYB5R3,25.27304733342397
TIMM9,POFUT1,25.54726548420241
TIMM9,CIT,37.68928643615146
TIMM9,POGLUT2,26.29146508167548
TIMM9,TIMM8B,19.55223741497868
TIMM9,DCAF7,20.60664686684024
TIMM9,RDX,27.80069996627228
TIMM9,ZC3H7A,20.937979860768248
TIMM9,ERC1,28.11401792307062
TIMM9,MRPS2,17.350509026673315
TIMM9,PLAT,17.115450881688737
TIMM9,FBN1,21.329900291907894
TIMM9,STC2,15.194275213177988
TIMM9,POGLUT3,22.786225349455023
TIMM9,LARP1,30.238853744905946
TIMM9,MEPCE,35.46782402844711
TIMM9,MRPS25,20.16761970275918
TIMM9,ACSL3,16.272264240419375
TIMM9,MRPS27,31.01371337236717
TIMM9,PLEKHA5,19.19766628871149
TIMM9,SLC25A21,19.331628101391694
TIMM9,SCARB1,21.261047303611143
TIMM9,AASS,22.29318696895773
TIMM9,PTBP2,28.74697942481547
TIMM9,RAB10,20.13036598549053
TIMM9,LOX,22.56555055431049
TIMM9,HECTD1,21.112674818784605
TIMM9,HSBP1,20.87670232639013
TIMM9,CLIP4,21.25068994475969
TIMM9,CRTC3,24.801655287862918
TIMM9,NHERF1,21.24421791480424
TIMM9,DDX21,36.59546666073373
TIMM9,DCAKD,20.00352086220849
TIMM9,YIF1A,23.51516666888297
TIMM9,FKBP15,17.27533572937841
TIMM9,PIGS,34.02984328517092
TIMM9,FBN2,26.32112178237865
TIMM9,GGCX,19.903764423107788
TIMM9,ATE1,19.072085028308795
TIMM9,ERLEC1,28.75960374587401
TIMM9,THTPA,19.72235342136627
TIMM9,UBXN8,15.27826771201716
TIMM9,SDF2,31.42858993591621
TIMM9,TMED5,26.30610244793661
TIMM9,BZW2,20.67814039691454
TIMM9,ERGIC1,25.7403976732773
TIMM9,AP3B1,21.228775726274996
TIMM9,RAP1GDS1,20.483917275964696
TIMM9,NDUFAF1,27.997229329726864
TIMM9,DNMT1,20.082281324716284
TIMM9,ANO6,20.58190484309452
TIMM9,GIGYF2,25.15646947934715
TIMM9,MRPS5,33.31898450264749
TIMM9,PRKAR2B,42.68435547160854
TIMM9,FKBP10,21.427159658191368
TIMM9,TMEM39B,21.436411442223825
TIMM9,TOR1A,19.831768791232808
TIMM9,ERO1B,21.588411250809337
TIMM9,RNF41,16.581717614406653
TIMM9,RAB14,19.62893619480764
TIMM9,CNTRL,28.62069161331715
TIMM9,LARP7,22.90495925742848
TIMM9,SCAP,23.731206431555496
TIMM9,AAR2,21.125820384678995
TIMM9,GTF2F2,20.80188918395206
TIMM9,HS2ST1,26.67671174545225
TIMM9,GRPEL1,24.337905957712437
TIMM9,PRRC2B,24.000095318139515
TIMM9,SRP72,19.953435759299488
TIMM9,RBM28,21.165184232386007
TIMM9,RRP9,28.349531301004472
TIMM9,TRIM59,16.840098087387602
TIMM9,SAAL1,22.05369313876633
TIMM9,NINL,16.115181468043634
TIMM9,MAT2B,19.003833825333235
TIMM9,SMOC1,22.32840769540569
TIMM9,RAE1,18.920639077847763
TIMM9,FAM162A,18.276421775832123
TIMM9,TARS2,23.41308528093922
TIMM9,NDUFAF2,21.534352453402192
TIMM9,PRKAR2A,25.852288129712047
TIMM9,SEPSECS,20.429270985620285
TIMM9,GGH,25.817531369778767
TIMM9,RAB1A,19.04673110762563
TIMM9,NPTX1,21.35186428775344
TIMM9,NUP54,31.20793260488845
TIMM9,CSNK2A2,22.393715731450197
TIMM9,EMC1,22.53210199816872
TIMM9,ALG11,22.06092518099848
TIMM9,DPY19L1,24.3492895119668
TIMM9,PPIL3,19.31717664098212
TIMM9,GOLGA3,16.78354417044261
TIMM9,TUBGCP2,20.711393811205213
TIMM9,CSDE1,21.12883315761705
TIMM9,EXOSC3,23.34628771554776
TIMM9,PRIM2,19.093318367863663
TIMM9,ELOC,16.787916761684826
TIMM9,ELOB,20.49608179636113
TIMM9,EXOSC2,20.393252219871037
TIMM9,PPT1,29.23581650509558
TIMM9,PABPC1,15.951437351655072
TIMM9,ZNF503,24.46038612811961
TIMM9,FAM8A1,16.880829475332078
TIMM9,TUBGCP3,17.99619750345906
TIMM9,GOLGA2,21.804645399608862
TIMM9,HYOU1,21.103052753995225
TIMM9,WFS1,34.7022216826242
TIMM9,MIB1,16.221821834849393
TIMM9,PLEKHF2,21.310855689224475
TIMM9,SLC30A6,19.902053913226435
TIMM9,HS6ST2,29.117828178886363
TIMM9,TAPT1,31.171924339904923
TIMM9,MTCH1,28.569925638816304
TIMM9,TBCA,14.34408670884164
TIMM9,CEP112,18.48707244032951
TIMM9,NIN,16.581825771099744
TIMM9,PRIM1,19.093318367863663
TIMM9,ATP6V1A,18.24402664314686
TIMM9,USP13,20.41844995392232
TIMM9,CHPF,19.906261647252084
TIMM9,ECSIT,22.149652606769635
TIMM9,ALG8,20.28091019019424
TIMM9,SLC30A7,21.90105838247756
TIMM9,MPHOSPH10,14.46189712106566
TIMM9,MYCBP2,34.07261796931644
TIMM9,PCNT,29.535879016726504
TIMM9,AATF,26.31306469100335
TIMM9,DCTPP1,19.911644007426062
TIMM9,EXOSC5,17.395757458866935
TIMM9,FBXL12,27.392582075125656
TIMM9,EIF4E2,22.45487043814743
TIMM9,HMOX1,14.806063852267988
TIMM9,COL6A1,22.33637080280574
TIMM9,PMPCB,18.485684530723383
TIMM9,EIF4H,26.7662630473374
TIMM9,RAB7A,20.45746133106406
TIMM9,ATP6AP1,22.99716324587533
TIMM9,ATP5MG,17.130431902574514
TIMM9,CWC27,18.789040206471903
TIMM9,MIPOL1,19.040651770830284
TIMM9,BCKDK,20.597430338216157
TIMM9,COLGALT1,27.63052358670487
TIMM9,F2RL1,22.48056733715133
TIMM9,DNAJC11,18.39148441397445
TIMM9,TIMM10B,30.64996635246
TIMM9,TOMM70,21.15347908045908
TIMM9,MTARC1,29.859334675999907
TIMM9,SUN2,33.017498071805605
TIMM9,IMPDH2,19.68647242498925
TIMM9,NDUFB9,18.735589737698103
TIMM9,CYB5B,20.84954383354842
TIMM9,INHBE,24.89140673867966
TIMM9,PABPC4,32.31474881170264
TIMM9,NLRX1,22.44718854346576
TIMM9,PMPCA,17.428374803205134
TIMM9,C1orf50,15.609947641295165
TIMM9,PDE4DIP,29.210969870920668
TIMM9,GNB1,19.36546240357668
TIMM9,GOLGA7,16.78354417044261
TIMM9,NEK9,22.336360361941587
GFER,RAB2A,29.03188543480536
GFER,CEP350,62.50478989467696
GFER,NUP58,49.54903221179666
GFER,NPC2,28.70973989033904
GFER,MFGE8,31.07906638488788
GFER,POLA1,26.520545277042128
GFER,CCDC86,39.84986755434672
GFER,UGGT2,29.83991711694832
GFER,NOL10,28.830572369857908
GFER,REEP5,31.216088391273907
GFER,MOV10,34.54708973565052
GFER,FYCO1,26.698750111711497
GFER,GPAA1,31.15458697200717
GFER,IDE,31.99522799976528
GFER,FASTKD5,33.19653938263882
GFER,BCS1L,33.82779169502813
GFER,SIL1,34.5987033162852
GFER,SBNO1,42.820055686526814
GFER,CHMP2A,27.235417877220037
GFER,TLE3,40.998067714119145
GFER,GRIPAP1,25.15605904997385
GFER,RAB18,31.85990197911902
GFER,UPF1,44.41553003930749
GFER,RIPK1,27.253372390941585
GFER,STOM,25.097927209588597
GFER,ACAD9,23.688565956547503
GFER,NUP98,52.2198215131217
GFER,CUL2,29.97480698734284
GFER,JAKMIP1,45.83234681120351
GFER,SRP54,25.63128873931996
GFER,GNG5,21.59365989240107
GFER,NUP88,24.947861266634764
GFER,OS9,29.17540208852441
GFER,SNIP1,37.47778887507093
GFER,ITGB1,28.94473639928775
GFER,PTGES2,21.453538983439216
GFER,DDX10,32.56945857090254
GFER,ARF6,28.55239208759325
GFER,RPL36,23.270745843879983
GFER,GCC1,38.22193172061728
GFER,NSD2,44.55986252442406
GFER,CSNK2B,45.83234681120351
GFER,G3BP1,38.27955850045279
GFER,USP54,26.209706032636813
GFER,PRKACA,26.32738339105856
GFER,ERMP1,34.83309158697333
GFER,MDN1,27.97329147459592
GFER,NUP62,43.610157870774735
GFER,MARK1,28.3495982150242
GFER,GDF15,35.65209335749391
GFER,RIDA,28.26254854708125
GFER,FAR2,26.0046973092034
GFER,NGLY1,36.10434879547777
GFER,ARL6IP6,28.983187902415025
GFER,FAM98A,29.27983577796133
GFER,TBKBP1,58.79079238171279
GFER,MARK3,31.08692313102447
GFER,VPS39,26.715831030745036
GFER,VPS11,27.18995774116077
GFER,FOXRED2,29.729902943839463
GFER,GCC2,51.59531456405089
GFER,G3BP2,39.67514246813716
GFER,TBK1,25.864922411679736
GFER,TLE5,41.08946492052522
GFER,ABCC1,27.574813952138424
GFER,RBX1,22.65738572997995
GFER,MARK2,30.466166933730214
GFER,PUSL1,28.92764128752209
GFER,GPX1,22.05210481780729
GFER,UBAP2L,41.00647404435003
GFER,HOOK1,29.92173790732404
GFER,CYB5R3,26.37627474453626
GFER,POFUT1,25.001300098444013
GFER,CIT,24.34318133647141
GFER,POGLUT2,32.15165662073859
GFER,TIMM8B,19.93217443782529
GFER,DCAF7,28.16835005937834
GFER,RDX,31.33316071688284
GFER,ZC3H7A,29.328874325963696
GFER,ERC1,26.23343070186861
GFER,MRPS2,26.17722238586569
GFER,PLAT,29.71374539366692
GFER,FBN1,31.80463027396984
GFER,STC2,27.01680410270445
GFER,POGLUT3,31.86228031155427
GFER,LARP1,47.087589729528375
GFER,MEPCE,37.96294138839654
GFER,MRPS25,33.19354985507769
GFER,ACSL3,29.881441702017376
GFER,MRPS27,29.40831460438749
GFER,PLEKHA5,31.28707571975016
GFER,SLC25A21,21.150130567037326
GFER,SCARB1,28.635579800167157
GFER,AASS,29.847991482888443
GFER,PTBP2,30.497512823023357
GFER,RAB10,32.91238345794182
GFER,LOX,30.723669000358186
GFER,HECTD1,28.552560404646805
GFER,HSBP1,19.956558306331697
GFER,CLIP4,24.97023776030529
GFER,CRTC3,49.1076355353996
GFER,NHERF1,30.13520827502878
GFER,DDX21,44.445424430274834
GFER,DCAKD,24.162739300054625
GFER,YIF1A,27.77912699665796
GFER,FKBP15,26.94791264881482
GFER,PIGS,39.33176169129596
GFER,FBN2,33.20868690676593
GFER,GGCX,22.716518724398803
GFER,ATE1,34.67954734956826
GFER,ERLEC1,22.51662476188184
GFER,THTPA,27.57641926963086
GFER,UBXN8,41.89265045296207
GFER,SDF2,27.30025294309917
GFER,TMED5,26.683825273267452
GFER,BZW2,24.610654347818425
GFER,ERGIC1,37.27370064668495
GFER,AP3B1,28.94643801604005
GFER,RAP1GDS1,27.2719740416534
GFER,NDUFAF1,29.781196546132623
GFER,DNMT1,44.97839689775527
GFER,ANO6,28.09904661101867
GFER,GIGYF2,28.358633439765992
GFER,MRPS5,29.396973408632057
GFER,PRKAR2B,56.50230688662693
GFER,FKBP10,28.81896440857631
GFER,TMEM39B,34.70498989939128
GFER,TOR1A,27.938545845653724
GFER,ERO1B,30.462119008180647
GFER,RNF41,34.437058757942346
GFER,RAB14,29.64560187785885
GFER,CNTRL,28.105880915632127
GFER,LARP7,26.30316019367627
GFER,SCAP,30.72042578640321
GFER,AAR2,30.625160652181812
GFER,GTF2F2,32.412761607142016
GFER,HS2ST1,28.86872528883967
GFER,GRPEL1,29.56731022122221
GFER,PRRC2B,42.073074341011456
GFER,SRP72,30.580124952576803
GFER,RBM28,32.290383244165085
GFER,RRP9,41.22021156184076
GFER,TRIM59,35.59764934715631
GFER,SAAL1,23.08442472732709
GFER,NINL,38.57973927415332
GFER,MAT2B,26.919105159331355
GFER,SMOC1,30.220386374536844
GFER,RAE1,36.453446124039694
GFER,FAM162A,24.525448478109816
GFER,TARS2,28.694533153541094
GFER,NDUFAF2,33.888725292442096
GFER,PRKAR2A,28.48175867516893
GFER,SEPSECS,32.61844970378377
GFER,GGH,21.54311163873298
GFER,RAB1A,28.73873933118213
GFER,NPTX1,38.95430573890949
GFER,NUP54,37.31912536427144
GFER,CSNK2A2,23.481220014858827
GFER,EMC1,26.65727746073136
GFER,ALG11,27.52373652370237
GFER,DPY19L1,29.9246582832902
GFER,PPIL3,27.13478826340603
GFER,GOLGA3,24.923317596220617
GFER,TUBGCP2,30.83371359529933
GFER,CSDE1,29.49004801658886
GFER,EXOSC3,28.29267894248554
GFER,PRIM2,26.520545277042128
GFER,ELOC,28.059140971992523
GFER,ELOB,32.044122438946346
GFER,EXOSC2,28.54195896126784
GFER,PPT1,28.14556724147777
GFER,PABPC1,34.18957872734054
GFER,ZNF503,49.96590102177443
GFER,FAM8A1,30.818663581636343
GFER,TUBGCP3,43.79079166508756
GFER,GOLGA2,24.716008419527583
GFER,HYOU1,28.621240028833498
GFER,WFS1,33.197753327021736
GFER,MIB1,27.704716399749906
GFER,PLEKHF2,35.06447667898044
GFER,SLC30A6,26.077892287489902
GFER,HS6ST2,38.45147952629869
GFER,TAPT1,45.84385463837235
GFER,MTCH1,23.634200886495595
GFER,TBCA,20.36828341127769
GFER,CEP112,47.74132743028876
GFER,NIN,36.62756800381537
GFER,PRIM1,26.520545277042128
GFER,ATP6V1A,25.758721662780605
GFER,USP13,29.07210802875786
GFER,CHPF,26.94653233971781
GFER,ECSIT,29.2492737515291
GFER,ALG8,22.72934592251122
GFER,SLC30A7,34.96547382779355
GFER,MPHOSPH10,23.31318460548178
GFER,MYCBP2,42.80280724228753
GFER,PCNT,53.49386391600948
GFER,AATF,39.572466638625066
GFER,DCTPP1,27.720036480110544
GFER,EXOSC5,25.8331081393303
GFER,FBXL12,25.29608268664384
GFER,EIF4E2,33.53403716580952
GFER,HMOX1,26.37620089056824
GFER,COL6A1,27.21982303132011
GFER,PMPCB,32.2155857782675
GFER,EIF4H,35.082661884600576
GFER,RAB7A,30.62955591463822
GFER,ATP6AP1,26.2500064203286
GFER,ATP5MG,24.863236255599062
GFER,CWC27,29.788439040907797
GFER,MIPOL1,32.3223551087694
GFER,BCKDK,29.20864167714315
GFER,COLGALT1,28.16698464279626
GFER,F2RL1,33.587873100514926
GFER,DNAJC11,32.39876524071518
GFER,TIMM10B,38.57561548951912
GFER,TOMM70,31.99670564183099
GFER,MTARC1,33.485276522604465
GFER,SUN2,36.03483408058575
GFER,IMPDH2,27.91210155433227
